car,label,charges
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_5_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_38_2.csv
exp4_Data5_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell2_4_2.csv
exp4_Data5_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell3_1_7.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_17_2.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_1_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_48_5.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_1_2.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_14_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_59_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_126_7.csv
exp4_Data5_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell4_5_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_120_7.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_51_2.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_23_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_117_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_1_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_65_2.csv
exp4_Data5_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell1_5_2.csv
exp4_Data2_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell1_2_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_78_7.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_18_2.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_42_8.csv
exp4_Data6_Cell6#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell6_6_12.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_25_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_45_4.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_15_19.csv
exp4_Data3_Cell1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell1_7_6.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_78_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_142_2.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_11_19.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_55_1.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_102_7.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_60_8.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_87_2.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_21_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_138_2.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_49_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_11_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_125_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_138_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_24_5.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_25_4.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_32_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_125_2.csv
exp4_Data4_Cell12#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell12_5_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_106_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_49_1.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_19_1.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_15_5.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_7_16.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_15_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_36_2.csv
exp4_Data3_Cell5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell5_3_5.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_9_4.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_2_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_11_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_55_2.csv
exp4_Data6_Cell6#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell6_11_6.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_114_7.csv
exp4_Data4_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell7_11_16.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_20_3.csv
exp4_Data2_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell3_18_3.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_6_4.csv
exp4_Data4_Cell9#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell9_6_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_48_5.csv
exp4_Data3_Cell7#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell7_5_10.csv
exp4_Data5_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell1_7_4.csv
exp4_Data5_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell3_8_4.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_48_9.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_12_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_114_8.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_68_3.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_28_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_119_2.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_14_3.csv
exp4_Data4_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell7_18_19.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_35_2.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_1_1.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_118_4.csv
exp4_Data2_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell1_8_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_18_8.csv
exp4_Data4_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell1_10_4.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_3_4.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_64_3.csv
exp4_Data6_Cell6#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell6_1_2.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_20_3.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_36_4.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_7_2.csv
exp4_Data5_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell3_1_4.csv
exp4_Data5_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell4_1_1.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_39_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_63_5.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_14_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_33_3.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_9_3.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_20_2.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_6_18.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_118_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_30_8.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_47_5.csv
exp4_Data4_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell1_8_5.csv
exp4_Data5_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell4_10_3.csv
exp4_Data3_Cell7#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell7_1_10.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_82_3.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_15_4.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_21_3.csv
exp4_Data2_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell1_9_4.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_22_5.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_14_5.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_12_4.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_3_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_54_7.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_3_2.csv
exp4_Data2_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell3_6_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_78_9.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_138_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_43_1.csv
exp4_Data4_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell5_2_18.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_34_5.csv
exp4_Data5_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell3_6_5.csv
exp4_Data2_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell3_2_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_88_4.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_3_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_98_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_137_4.csv
exp4_Data3_Cell5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell5_1_5.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_5_2.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_8_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_29_4.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_51_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_2_4.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_53_4.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_9_2.csv
exp4_Data3_Cell3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell3_4_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_49_2.csv
exp4_Data4_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell7_20_16.csv
exp4_Data6_Cell6#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell6_7_8.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_22_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_96_7.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_17_3.csv
exp4_Data3_Cell5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell5_4_3.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_1_1.csv
exp4_Data1_Cell1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data1_Cell1_2_9.csv
exp4_Data3_Cell3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell3_7_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_18_9.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_2_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_95_2.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_9_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_56_2.csv
exp4_Data4_Cell9#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell9_4_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_68_2.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_24_5.csv
exp4_Data5_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell3_8_3.csv
exp4_Data2_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell1_6_2.csv
exp4_Data4_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell1_2_4.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_49_3.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_25_3.csv
exp4_Data5_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell4_5_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_144_9.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_4_3.csv
exp4_Data2_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell1_1_2.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_24_3.csv
exp4_Data4_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell7_1_6.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_14_4.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_13_19.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_96_8.csv
exp4_Data6_Cell6#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell6_3_7.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_12_2.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_37_2.csv
exp4_Data2_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell1_3_3.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_11_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_34_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_69_3.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_24_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_143_2.csv
exp4_Data1_Cell1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data1_Cell1_1_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_72_8.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_28_19.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_91_3.csv
exp4_Data3_Cell5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell5_8_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_48_9.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_70_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_38_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_61_5.csv
exp4_Data6_Cell6#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell6_12_13.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_52_4.csv
exp4_Data6_Cell6#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell6_6_14.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_8_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_102_3.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_21_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_71_4.csv
exp4_Data4_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell1_3_5.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_18_17.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_19_4.csv
exp4_Data3_Cell5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell5_3_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_83_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_86_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_23_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_115_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_66_7.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_35_2.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_17_3.csv
exp4_Data3_Cell1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell1_1_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_68_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_24_7.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_40_3.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_20_18.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_58_5.csv
exp4_Data4_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell7_16_19.csv
exp4_Data2_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell1_2_4.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_18_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_45_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_30_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_7_3.csv
exp4_Data2_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell1_8_3.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_7_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_141_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_126_3.csv
exp4_Data3_Cell3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell3_3_2.csv
exp4_Data4_Cell12#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell12_10_4.csv
exp4_Data4_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell7_5_19.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_6_2.csv
exp4_Data3_Cell7#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell7_1_5.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_1_5.csv
